F0,VUV,NAQ,QOQ,H1H2,PSP,MDQ,peakSlope,Rd,Rd_conf,creak,MCEP_0,MCEP_1,MCEP_2,MCEP_3,MCEP_4,MCEP_5,MCEP_6,MCEP_7,MCEP_8,MCEP_9,MCEP_10,MCEP_11,MCEP_12,MCEP_13,MCEP_14,MCEP_15,MCEP_16,MCEP_17,MCEP_18,MCEP_19,MCEP_20,MCEP_21,MCEP_22,MCEP_23,MCEP_24,HMPDM_0,HMPDM_1,HMPDM_2,HMPDM_3,HMPDM_4,HMPDM_5,HMPDM_6,HMPDM_7,HMPDM_8,HMPDM_9,HMPDM_10,HMPDM_11,HMPDM_12,HMPDM_13,HMPDM_14,HMPDM_15,HMPDM_16,HMPDM_17,HMPDM_18,HMPDM_19,HMPDM_20,HMPDM_21,HMPDM_22,HMPDM_23,HMPDM_24,HMPDD_0,HMPDD_1,HMPDD_2,HMPDD_3,HMPDD_4,HMPDD_5,HMPDD_6,HMPDD_7,HMPDD_8,HMPDD_9,HMPDD_10,HMPDD_11,HMPDD_12,
150.5,0,0,0,0,0,0,-0.37097,1.8162,0.6519,0.0058901,-9.2943,1.5282,-0.048678,0.45376,-0.022618,-0.09684,-0.011917,0.066756,-0.13677,-0.15012,-0.022639,-0.039816,-0.33959,-0.0087327,-0.021358,-0.05099,-0.030042,0.040158,-0.077413,-0.018038,0.00073317,0.040131,-0.13528,-0.012577,0.037603,0,0,0,0,0,-0.0029494,-0.0042865,-0.0040227,-0.0019419,0.35118,1.2195,2.6155,-2.3094,-2.3233,1.837,0.97703,1.1357,2.8988,2.7948,-1.7584,0.65209,-2.0135,-1.9919,-1.4887,1.9941,0.035976,-0.76434,-0.73923,-0.67583,-0.62066,-0.54206,-0.55597,-0.50247,-0.43305,-0.44812,-0.40144,-0.29954,-0.31119
151.5,0,0,0,0,0,0,-0.36734,1.5529,0.51676,0.0056977,-9.2975,1.564,-0.016783,0.46816,-0.05769,-0.10105,0.030086,0.10603,0.016854,-0.055917,0.024042,0.02215,-0.28811,0.00053768,0.0039893,-0.061053,-0.064101,0.010731,-0.1287,-0.0076501,0.099684,0.060901,-0.072441,0.052592,0.15259,0,0,0,0,0,-0.0035849,-0.0053259,-0.0051814,-0.0029286,0.31656,1.1608,2.6047,-2.3263,-2.3408,1.8424,0.9741,1.1269,2.8943,2.8014,-1.7352,0.65592,-2.0065,-1.9972,-1.4789,1.9854,0.045781,-0.7589,-0.72992,-0.65402,-0.60647,-0.52125,-0.55052,-0.508,-0.44999,-0.46239,-0.41624,-0.29453,-0.30727
146,0,0,0,0,0,0,-0.36214,0.69007,0.44079,0.0083628,-9.0808,1.4263,-0.080109,0.63681,0.127,-0.075409,0.084511,0.12449,0.062689,-0.0048607,0.18726,0.042367,-0.22661,0.053681,0.054697,-0.082759,-0.076984,0.058124,-0.11115,0.010715,0.044504,0.10854,-0.028035,0.0070146,0.15483,0,0,0,0,0,-0.0039283,-0.0058102,-0.0055968,-0.00286,0.28544,1.1006,2.5829,-2.3463,-2.3589,1.8446,0.97552,1.1197,2.8901,2.8081,-1.7075,0.6587,-1.9971,-2.0066,-1.4679,1.974,0.04303,-0.74676,-0.722,-0.63689,-0.59044,-0.51222,-0.54539,-0.51136,-0.4597,-0.47364,-0.42161,-0.29103,-0.30562
138.5,0,0,0,0,0,0,-0.3585,1.1072,0.54327,0.011179,-8.8775,1.4627,-0.10451,0.61886,0.25505,0.029431,0.056584,0.15578,0.0057156,-0.047689,0.14171,-0.0027185,-0.12534,0.10521,0.048639,-0.10765,-0.067214,0.1437,-0.026785,-0.0071505,-0.046075,0.11594,-0.1041,-0.054319,0.11969,0,0,0,0,0,-0.0039717,-0.0057228,-0.0052429,-0.0022199,0.25493,1.0371,2.5507,-2.3695,-2.3743,1.8449,0.97992,1.1096,2.8828,2.8172,-1.6758,0.66306,-1.9874,-2.0196,-1.4551,1.9607,0.040232,-0.7331,-0.72003,-0.62298,-0.57568,-0.50853,-0.54026,-0.51609,-0.4643,-0.47952,-0.42055,-0.28669,-0.30237
101.5,0,0,0,0,0,0,-0.3438,1.3141,0.52637,0.01725,-8.9863,1.6486,-0.024361,0.36873,0.17494,0.10929,0.024,0.20878,0.070962,-0.049435,-0.10396,0.026329,-0.0010037,0.073407,0.032023,-0.011415,-0.10449,0.04546,0.037379,-0.029694,0.032418,0.099562,-0.16674,-0.013684,0.070083,0,0,0,0,0,-0.0040153,-0.0056352,-0.0048864,-0.0016256,0.22427,0.97268,2.5154,-2.394,-2.388,1.8435,0.98047,1.0964,2.8683,2.8257,-1.6394,0.6721,-1.9768,-2.0375,-1.4396,1.9422,0.0451,-0.71778,-0.72034,-0.60936,-0.56369,-0.50655,-0.53416,-0.52228,-0.46608,-0.47996,-0.41857,-0.28495,-0.29965
65,0,0,0,0,0,0,-0.32835,1.8087,0.4623,0.021002,-9.0962,1.5482,0.045566,0.36717,0.11411,0.095996,0.08714,0.22889,0.062843,0.028727,-0.0293,0.11545,-0.053371,0.018019,0.025546,0.18757,-0.048471,-0.05796,-0.052969,-0.05838,0.065477,0.048965,-0.044655,0.023976,-0.088083,0,0,0,0,0,-0.0043866,-0.0062859,-0.0056477,-0.0022632,0.19443,0.90737,2.4749,-2.4175,-2.4024,1.8385,0.97266,1.0774,2.8434,2.8368,-1.5934,0.68624,-1.9575,-2.0615,-1.4223,1.9175,0.050771,-0.70743,-0.71686,-0.60191,-0.55565,-0.50356,-0.52872,-0.5287,-0.46448,-0.47499,-0.41525,-0.28815,-0.298
63.5,0,0,0,0,0,0,-0.3255,1.8205,0.49195,0.013359,-9.1717,1.6357,0.10538,0.28437,0.0050489,0.11436,0.066641,0.14552,0.019988,0.07921,0.12958,0.17092,-0.019055,0.069821,-0.1058,0.09514,0.012702,-0.0048899,-0.0067471,-0.038929,-0.040341,-0.00086688,0.039877,0.067436,-0.096407,0,0,0,0,0,-0.0046753,-0.006833,-0.0063023,-0.0030118,0.16558,0.83803,2.4303,-2.4431,-2.4136,1.8319,0.96388,1.0372,2.7975,2.8612,-1.5334,0.70968,-1.9231,-2.094,-1.4058,1.8847,0.050337,-0.70604,-0.71305,-0.60082,-0.55379,-0.5036,-0.52781,-0.53494,-0.45804,-0.46348,-0.41175,-0.29288,-0.29421
149,0,0,0,0,0,0,-0.32292,1.8198,0.52305,0.0057231,-9.2228,1.7006,0.046054,0.43036,0.11879,0.098657,0.011746,0.098839,-0.074645,0.026157,0.15267,0.065582,0.073566,0.24405,-0.15487,-0.16449,-0.10648,-0.022351,0.019891,0.019535,-0.020951,-0.042023,-0.0012093,0.034686,-0.061955,0,0,0,0,0,-0.0048972,-0.0072259,-0.0067468,-0.0032959,0.14035,0.76897,2.3895,-2.4731,-2.4172,1.8277,0.94815,0.9321,2.6986,2.8942,-1.4569,0.73906,-1.8787,-2.1314,-1.3928,1.8416,0.050843,-0.70852,-0.71335,-0.59734,-0.55374,-0.51109,-0.53199,-0.54398,-0.45312,-0.44702,-0.40753,-0.29753,-0.28768
191.5,0,0,0,0,0,0,-0.31533,1.4511,0.50236,0.0032353,-9.2124,1.7389,0.10641,0.6398,0.13617,0.087572,0.077616,0.20975,-0.053521,0.045023,0.1582,0.083586,-0.019347,0.19397,-0.10963,-0.18042,-0.11211,0.0060193,-0.091459,-0.052667,-0.010765,-0.021108,0.039345,0.041573,-0.10015,0,0,0,0,0,-0.0056724,-0.0087305,-0.0088342,-0.0051439,0.11963,0.7057,2.3558,-2.5097,-2.4132,1.8304,0.89634,0.61491,2.5785,2.8994,-1.3505,0.76109,-1.8346,-2.1748,-1.3824,1.7845,0.053727,-0.71183,-0.71655,-0.59509,-0.55288,-0.52345,-0.53776,-0.55229,-0.45063,-0.42798,-0.39908,-0.30048,-0.28452
147.5,0,0,0,0,0,0,-0.31342,0.87746,0.48174,0.005018,-8.9506,1.7557,0.12302,0.56509,0.068784,0.05157,0.065208,0.25814,0.022122,-0.04006,0.011854,0.1234,-0.049224,0.060474,-0.013511,-0.0015896,-0.0020981,0.073333,-0.045323,-0.10292,-0.026797,0.055221,0.034392,0.056035,-0.10523,0,0,0,0,0,-0.0064241,-0.010178,-0.010844,-0.0067593,0.10167,0.64488,2.3407,-2.5484,-2.3878,1.849,0.74352,-0.25358,2.403,2.7761,-1.1876,0.79415,-1.7833,-2.2516,-1.3817,1.6948,0.058489,-0.7143,-0.72049,-0.59513,-0.55054,-0.53817,-0.54656,-0.55359,-0.44648,-0.41546,-0.39117,-0.30235,-0.28491
147,0,0,0,0,0,0,-0.33049,0.82677,0.49709,0.0081405,-8.8481,1.7975,0.11452,0.4573,0.042993,-0.01233,0.015795,0.25711,-0.0015734,-0.1224,-0.096308,0.041604,0.0075636,0.15163,0.0015223,0.046026,0.044496,0.0657,-0.03066,-0.10904,-0.020083,0.097492,-0.037977,0.0078756,-0.0065439,0,0,0,0,0,-0.006925,-0.011066,-0.012056,-0.0075791,0.085796,0.58375,2.3319,-2.5777,-2.3324,1.8844,0.13972,-1.366,2.0818,-2.2078,-1.0067,0.8457,-1.7313,-2.3232,-1.3922,1.5704,0.063354,-0.71862,-0.72666,-0.5975,-0.54487,-0.55276,-0.55215,-0.54752,-0.44286,-0.41131,-0.3908,-0.30145,-0.28241
147,0,0,0,0,0,0,-0.34971,0.73743,0.4839,0.012566,-8.761,1.835,0.20542,0.46098,0.16211,0.12135,0.14093,0.24743,-0.0008895,-0.037781,-0.068546,-0.076164,-0.048927,0.16855,-0.0086291,-0.062746,0.0047663,0.0047716,0.017602,-0.06768,-0.009441,0.12511,-0.033086,-0.10229,0.079142,0,0,0,0,0,-0.0073889,-0.011835,-0.013112,-0.0083368,0.071818,0.52304,2.3306,-2.5925,-2.259,1.9487,-0.59822,-1.924,1.71,-0.67354,-0.84073,0.91518,-1.6951,-2.3316,-1.3909,1.4282,0.063642,-0.72735,-0.73249,-0.60266,-0.53827,-0.56321,-0.54841,-0.53465,-0.44604,-0.40894,-0.39544,-0.2975,-0.28095
105,0,0,0,0,0,0,-0.36092,1.1579,0.37907,0.012769,-8.9467,1.6928,0.094733,0.37715,0.099734,0.1755,0.22251,0.25182,0.0073638,0.00018483,0.057647,-0.047412,-0.1086,0.027533,-0.012193,-0.023585,-0.008113,0.072913,0.0040171,-0.038421,-0.016151,0.049142,0.01761,-0.13398,0.060275,0,0,0,0,0,-0.0078529,-0.012604,-0.01417,-0.0091026,0.059152,0.46467,2.3394,-2.5996,-2.1626,2.0733,-0.90274,-2.0713,1.2475,-0.5929,-0.67757,1.0348,-1.5408,-2.2876,-1.4029,1.281,0.059063,-0.73764,-0.73095,-0.60718,-0.53542,-0.57182,-0.54278,-0.52164,-0.45668,-0.40416,-0.39704,-0.29591,-0.28275
98.5,0,0,0,0,0,0,-0.36596,1.3753,0.28936,0.010075,-9.0487,1.7045,0.030442,0.38203,0.13082,0.061016,0.070735,0.37049,-0.067614,0.043358,0.026336,0.012719,-0.031079,0.071533,-0.081425,-0.068861,-0.047774,0.089106,-0.026609,-0.011109,0.0093758,0.027271,-0.02864,-0.069113,0.057344,0,0,0,0,0,-0.0077301,-0.012245,-0.01369,-0.008132,0.050483,0.41163,2.3139,-2.6035,-2.0402,2.3163,-1.0206,-2.1581,0.88664,-0.58334,-0.52644,1.2837,-0.87304,-2.2101,-1.4782,1.1284,0.046714,-0.75178,-0.72779,-0.61833,-0.53695,-0.58124,-0.53903,-0.51382,-0.47034,-0.39691,-0.39567,-0.29015,-0.27981
133,0,0,0,0,0,0,-0.37459,1.624,0.32093,0.010715,-8.9859,1.7794,0.046139,0.49579,0.25981,0.059678,0.004653,0.28716,-0.051707,0.086255,-0.069962,0.061163,0.0085563,0.099914,-0.01809,-0.049339,-0.14443,0.0084671,0.021781,-0.021254,0.0034248,0.090982,-0.075184,0.026464,0.038575,0,0,0,0,0,-0.0070058,-0.01073,-0.011636,-0.0053171,0.046986,0.36872,2.142,-2.6083,-1.9196,2.9192,-1.121,-2.1457,0.76996,-0.55918,-0.38982,1.7292,0.8942,-2.1158,-1.5628,0.97713,0.030613,-0.7675,-0.73002,-0.63187,-0.54253,-0.59389,-0.5352,-0.50481,-0.48329,-0.39408,-0.39695,-0.2768,-0.27031
163,0,0,0,0,0,0,-0.38889,1.4503,0.30272,0.011507,-8.9912,1.7282,0.0506,0.46569,0.23268,0.074032,0.048959,0.28086,-0.069206,0.059792,-0.04211,0.022905,0.016075,0.042096,-0.028482,-0.039848,-0.093815,0.019463,0.025252,0.013703,0.027864,0.047721,-0.067093,0.028273,0.014865,0,0,0,0,0,-0.0062818,-0.0092163,-0.0095892,-0.0025218,0.046153,0.33635,1.5772,-2.6143,-1.8231,-2.6194,-1.218,-2.0826,0.63645,-0.54063,-0.29463,2.2186,2.0797,-2.032,-1.6092,0.85973,0.017535,-0.7794,-0.73473,-0.64511,-0.55028,-0.6097,-0.52834,-0.49144,-0.4942,-0.39479,-0.39657,-0.26197,-0.25947
194,0,0,0,0,0,0,-0.39141,0.91597,0.36303,0.010162,-9.086,1.6212,0.035493,0.4737,0.18401,0.079573,0.0039746,0.12827,-0.12161,-0.0010514,0.061401,0.13242,-0.029398,0.032727,-0.095395,-0.04397,-0.083703,-0.053447,0.0081807,0.070054,0.056787,0.026822,-0.055822,-0.036312,0.059698,0,0,0,0,0,-0.0055581,-0.0077053,-0.0075486,0.00018739,0.046691,0.31201,0.77325,-2.6133,-1.7442,-2.1981,-1.3236,-2.0184,0.43647,-0.52,-0.2359,2.6482,2.0065,-1.9679,-1.6262,0.78349,0.0065026,-0.78643,-0.73759,-0.66243,-0.56377,-0.62541,-0.5193,-0.47768,-0.50409,-0.39559,-0.39058,-0.24696,-0.24911
167.5,0,0,0,0,0,0,-0.38926,0.67249,0.4292,0.006585,-9.0757,1.5188,0.1131,0.41531,0.053216,0.051983,0.011576,0.12824,-0.14563,0.031216,0.14723,0.11938,-0.19003,0.04196,-0.10215,-0.061892,0.011378,-0.01256,-0.0081216,0.040799,0.034768,0.044951,-0.033704,-0.056985,0.035717,0,0,0,0,0,-0.0050243,-0.0068588,-0.0065015,0.0018886,0.048439,0.29959,0.22748,-2.6008,-1.6715,-1.9935,-1.4172,-1.9587,0.25217,-0.48173,-0.19924,2.9744,2.0124,-1.8806,-1.6229,0.73721,-0.0033799,-0.79054,-0.73677,-0.67603,-0.58363,-0.64201,-0.51511,-0.46744,-0.50924,-0.39925,-0.38572,-0.23614,-0.2385
141.5,0,0,0,0,0,0,-0.38231,0.9638,0.40634,0.0036289,-9.0652,1.4763,0.027172,0.38588,0.055198,0.15601,0.085264,0.18232,-0.23535,0.0037781,0.22515,0.11573,-0.20454,-0.0045873,-0.097208,-0.058483,0.034381,0.10919,-0.043505,-0.010528,-0.0065186,0.03351,0.0075937,-0.041359,0.0091602,0,0,0,0,0,-0.0046852,-0.0066926,-0.0064698,0.0025632,0.050095,0.29172,0.04247,-2.567,-1.6131,-1.8648,-1.4965,-1.9124,0.15083,-0.38264,-0.18264,3.1247,2.0288,-1.7772,-1.6308,0.72929,-0.015708,-0.7983,-0.73699,-0.68947,-0.60866,-0.65999,-0.51388,-0.46028,-0.51093,-0.39855,-0.37829,-0.22672,-0.22411
143,0,0,0,0,0,0,-0.3726,0.99608,0.4633,0.0013349,-8.9852,1.5157,0.00022086,0.38813,0.090556,0.17624,0.009708,0.14508,-0.13731,0.00037408,0.083898,0.10268,-0.072723,-0.0037989,-0.13531,-0.096709,0.09501,0.14551,-0.07309,-0.059514,0.028335,0.027998,0.0036983,-0.045483,0.0042705,0,0,0,0,0,-0.0043463,-0.0065264,-0.0064382,0.0032392,0.052933,0.2888,0.10424,-2.5136,-1.5688,-1.7853,-1.5633,-1.8767,0.012848,-0.29197,-0.17382,3.0447,2.0791,-1.6907,-1.6621,0.75799,-0.030004,-0.80836,-0.73386,-0.70132,-0.63963,-0.68324,-0.52182,-0.4571,-0.51369,-0.39049,-0.36511,-0.22011,-0.21098
144,0,0,0,0,0,0,-0.3702,0.56854,0.4442,0.0010912,-8.9101,1.532,-0.12006,0.2562,-0.11703,-0.063683,0.069429,0.13404,-0.096761,0.11634,0.06669,0.033237,-0.04267,0.036461,-0.10807,-0.054607,0.053785,0.052705,-0.070764,-0.018073,0.038978,0.065662,-0.037405,-0.034868,-0.0051813,0,0,0,0,0,-0.0042178,-0.0069709,-0.0072316,0.0033246,0.058234,0.29557,0.28975,-2.4542,-1.5306,-1.7224,-1.612,-1.8288,-0.22493,-0.25683,-0.18021,2.8889,2.1891,-1.5491,-1.7022,0.81267,-0.043724,-0.82092,-0.73053,-0.71234,-0.67706,-0.71573,-0.54729,-0.46259,-0.50976,-0.38091,-0.35225,-0.22106,-0.19867
145,0,0,0,0,0,0,-0.36456,0.95849,0.39148,0.0021449,-9.0327,1.5452,-0.24921,0.28857,-0.065512,-0.020371,0.077256,0.084824,-0.088222,0.029459,0.00053033,0.12913,-0.13395,0.11736,-0.059818,-0.068137,-0.05303,0.012814,-0.091922,0.019472,0.075454,0.12026,-0.11885,-0.0041042,0.0035335,0,0,0,0,0,-0.0043588,-0.0082003,-0.0091401,0.0023645,0.063947,0.30873,0.5958,-2.3955,-1.4979,-1.672,-1.6507,-1.775,-0.45512,-0.21135,-0.20377,2.8622,2.34,-1.2865,-1.7756,0.8831,-0.10369,-0.93082,-0.82323,-0.81213,-0.7924,-0.81732,-0.63372,-0.51627,-0.53152,-0.39164,-0.34836,-0.21014,-0.1579
157,0,0,0,0,0,0,-0.35588,1.3752,0.3686,0.0029292,-9.0656,1.4685,-0.26631,0.25139,-0.048237,0.020506,0.0074482,0.04958,-0.1409,-0.015422,-0.0034449,0.096224,-0.1591,0.13496,-0.030689,-0.075599,0.093434,0.10122,-0.11859,-0.093555,0.047911,0.091749,-0.066615,0.043893,-0.050626,0,0,0,0,0,-0.0045547,-0.009593,-0.011327,0.00095048,0.068483,0.32194,0.90945,-2.336,-1.4686,-1.6248,-1.6901,-1.7315,-0.69989,-0.1709,-0.23306,2.8565,2.4677,-0.92916,-1.8887,0.94488,-0.15281,-1.028,-0.90466,-0.90065,-0.89605,-0.90924,-0.71209,-0.564,-0.55195,-0.41062,-0.3537,-0.20436,-0.12581
168.5,0,0,0,0,0,0,-0.35232,1.2761,0.43096,0.002995,-9.0186,1.6237,-0.039933,0.36525,0.055778,0.023772,0.074172,0.11195,-0.20703,0.0083884,0.10368,0.059701,-0.10825,0.053552,-0.028716,-0.091695,0.003551,0.077364,0.028897,-0.12109,0.037909,-0.0011553,0.032408,0.049917,-0.080834,0,0,0,0,0,-0.0047068,-0.010873,-0.013333,-0.00015162,0.073179,0.33455,1.0498,-2.2747,-1.4484,-1.5889,-1.7403,-1.7015,-0.68753,-0.15185,-0.25665,2.8345,2.5504,-0.56874,-2.074,1.018,-0.14266,-1.0134,-0.88325,-0.89008,-0.9044,-0.91917,-0.72475,-0.56827,-0.54198,-0.41404,-0.35934,-0.21527,-0.12745
169.5,0,0,0,0,0,0,-0.34493,1.295,0.4213,0.0038503,-8.9486,1.7247,0.049146,0.37428,0.0013201,0.11772,0.1305,0.17423,-0.067427,0.11914,0.099416,0.014425,-0.10408,0.031848,-0.063164,-0.091591,-0.045772,0.020453,0.036532,-0.078488,0.043907,-0.049955,-0.0068401,0.11793,-0.01562,0,0,0,0,0,-0.005221,-0.012762,-0.015997,-0.0016839,0.078251,0.35194,1.1,-2.1716,-1.4394,-1.5644,-1.7912,-1.6812,0.12624,-0.13008,-0.27304,2.8104,2.6246,-0.27034,-2.2802,1.1026,-0.1321,-1.0009,-0.86717,-0.87874,-0.90635,-0.92371,-0.73838,-0.58025,-0.53911,-0.41573,-0.36643,-0.22256,-0.13049
146.5,0,0,0,0,0,0,-0.3435,1.5003,0.52274,0.0055643,-8.8738,1.591,-0.04663,0.35864,-0.10091,0.081244,0.025295,0.11879,-0.089353,0.095261,0.055231,0.020979,-0.11287,0.12621,-0.079061,-0.091147,-0.029416,0.084778,-0.049057,-0.04542,0.043842,0.043316,-0.038793,0.032273,0.033787,0,0,0,0,0,-0.0061527,-0.015394,-0.01954,-0.0040024,0.08345,0.37591,1.1394,-1.7118,-1.4367,-1.5356,-1.8215,-1.6581,1.2815,-0.12569,-0.28622,2.788,2.7212,-0.05337,-2.43,1.1776,-0.12272,-0.99288,-0.85575,-0.87,-0.90182,-0.91898,-0.74989,-0.59255,-0.53696,-0.41871,-0.37675,-0.23342,-0.13927
