frame, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_1_z, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, x_0, x_1, x_2, x_3, x_4, x_5, x_6, x_7, x_8, x_9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, y_0, y_1, y_2, y_3, y_4, y_5, y_6, y_7, y_8, y_9, y_10, y_11, y_12, y_13, y_14, y_15, y_16, y_17, y_18, y_19, y_20, y_21, y_22, y_23, y_24, y_25, y_26, y_27, y_28, y_29, y_30, y_31, y_32, y_33, y_34, y_35, y_36, y_37, y_38, y_39, y_40, y_41, y_42, y_43, y_44, y_45, y_46, y_47, y_48, y_49, y_50, y_51, y_52, y_53, y_54, y_55, y_56, y_57, y_58, y_59, y_60, y_61, y_62, y_63, y_64, y_65, y_66, y_67, X_0, X_1, X_2, X_3, X_4, X_5, X_6, X_7, X_8, X_9, X_10, X_11, X_12, X_13, X_14, X_15, X_16, X_17, X_18, X_19, X_20, X_21, X_22, X_23, X_24, X_25, X_26, X_27, X_28, X_29, X_30, X_31, X_32, X_33, X_34, X_35, X_36, X_37, X_38, X_39, X_40, X_41, X_42, X_43, X_44, X_45, X_46, X_47, X_48, X_49, X_50, X_51, X_52, X_53, X_54, X_55, X_56, X_57, X_58, X_59, X_60, X_61, X_62, X_63, X_64, X_65, X_66, X_67, Y_0, Y_1, Y_2, Y_3, Y_4, Y_5, Y_6, Y_7, Y_8, Y_9, Y_10, Y_11, Y_12, Y_13, Y_14, Y_15, Y_16, Y_17, Y_18, Y_19, Y_20, Y_21, Y_22, Y_23, Y_24, Y_25, Y_26, Y_27, Y_28, Y_29, Y_30, Y_31, Y_32, Y_33, Y_34, Y_35, Y_36, Y_37, Y_38, Y_39, Y_40, Y_41, Y_42, Y_43, Y_44, Y_45, Y_46, Y_47, Y_48, Y_49, Y_50, Y_51, Y_52, Y_53, Y_54, Y_55, Y_56, Y_57, Y_58, Y_59, Y_60, Y_61, Y_62, Y_63, Y_64, Y_65, Y_66, Y_67, Z_0, Z_1, Z_2, Z_3, Z_4, Z_5, Z_6, Z_7, Z_8, Z_9, Z_10, Z_11, Z_12, Z_13, Z_14, Z_15, Z_16, Z_17, Z_18, Z_19, Z_20, Z_21, Z_22, Z_23, Z_24, Z_25, Z_26, Z_27, Z_28, Z_29, Z_30, Z_31, Z_32, Z_33, Z_34, Z_35, Z_36, Z_37, Z_38, Z_39, Z_40, Z_41, Z_42, Z_43, Z_44, Z_45, Z_46, Z_47, Z_48, Z_49, Z_50, Z_51, Z_52, Z_53, Z_54, Z_55, Z_56, Z_57, Z_58, Z_59, Z_60, Z_61, Z_62, Z_63, Z_64, Z_65, Z_66, Z_67, p_scale, p_rx, p_ry, p_rz, p_tx, p_ty, p_0, p_1, p_2, p_3, p_4, p_5, p_6, p_7, p_8, p_9, p_10, p_11, p_12, p_13, p_14, p_15, p_16, p_17, p_18, p_19, p_20, p_21, p_22, p_23, p_24, p_25, p_26, p_27, p_28, p_29, p_30, p_31, p_32, p_33, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.98798, 1, 0.0759558, 0.101789, -0.991902, -0.132877, 0.0880281, -0.987216, 27.8223, 26.0459, 611.235, 0.259984, -0.103974, 0.092941, 213.705, 212.887, 213.226, 214.459, 217.714, 223.473, 231.16, 241.078, 252.168, 262.584, 271.28, 279.081, 285.289, 289.781, 292.966, 295.648, 297.29, 223.757, 230.072, 238.728, 247.301, 254.716, 268.476, 276.278, 283.717, 290.473, 294.053, 260.905, 260.847, 260.799, 260.703, 250.011, 254.252, 258.622, 262.998, 266.8, 232.907, 238.035, 243.837, 248.252, 243.306, 237.48, 270.417, 275.665, 281.056, 284.701, 281.043, 275.721, 240.733, 247.723, 253.583, 257.375, 261.725, 266.343, 270.27, 265.741, 260.924, 256.373, 252.141, 246.683, 243.581, 252.934, 256.898, 261.225, 268.021, 261.069, 256.722, 252.709, 166.406, 178.115, 189.92, 201.491, 212.987, 223.518, 232.875, 240.563, 243.168, 241.497, 234.722, 225.916, 216.047, 205.186, 193.998, 182.708, 170.94, 161.866, 157.291, 156.669, 158.831, 162.434, 162.783, 160.016, 159.018, 160.786, 165.72, 171.492, 179.856, 188.211, 196.77, 200.035, 202.243, 204.026, 202.859, 201.298, 170.162, 167.901, 168.477, 172.112, 173.093, 172.779, 173.252, 170.092, 170.455, 173.09, 175.139, 174.892, 214.715, 213.145, 212.371, 213.836, 212.996, 214.424, 216.398, 221.121, 222.721, 222.919, 222.13, 219.832, 215.253, 215.832, 216.589, 216.351, 216.735, 217.183, 217.537, 216.704, -45.103, -46.8733, -46.6835, -44.8113, -39.0804, -28.8653, -15.2788, 1.8363, 20.6655, 38.82, 54.8566, 69.5324, 81.0534, 88.9511, 94.1285, 98.0756, 100.457, -26.4807, -15.9676, -2.02614, 11.5468, 23.196, 45.0974, 57.8946, 70.6346, 82.7272, 90.0542, 33.1777, 32.823, 32.4787, 32.0909, 15.9864, 22.6772, 29.5821, 36.706, 43.0222, -11.497, -3.16616, 6.1783, 13.3172, 5.32926, -4.06426, 49.491, 58.0215, 67.0388, 73.6165, 67.1458, 58.2167, 1.20546, 12.4752, 21.8136, 27.9209, 34.9867, 42.9222, 50.2443, 42.0575, 33.8943, 26.4404, 19.6074, 10.8409, 5.86357, 20.8736, 27.2669, 34.3655, 46.2615, 34.0825, 26.9624, 20.5012, -23.3177, -3.25828, 17.2956, 37.705, 57.8459, 76.0057, 91.3868, 103.128, 107.282, 105.711, 95.9671, 81.6926, 64.5124, 45.0038, 24.8771, 4.77266, -15.8864, -29.564, -36.5235, -37.1606, -33.479, -27.6873, -27.2669, -31.8912, -33.9002, -31.4915, -23.7911, -13.5023, -0.226504, 12.8212, 25.9952, 31.9922, 35.3923, 38.1676, 36.4841, 34.1905, -15.9466, -19.4956, -18.5538, -12.7294, -11.1353, -11.6479, -10.9794, -16.119, -15.586, -11.3795, -7.9518, -8.3247, 57.0867, 53.5432, 51.9851, 54.3742, 53.139, 56.0893, 60.4146, 67.1847, 69.202, 69.3076, 68.0414, 64.6174, 57.72, 57.8303, 59.0405, 58.8542, 60.6488, 60.1503, 60.5251, 59.2082, 643.215, 648.298, 653.843, 657.931, 657.608, 654.957, 648.135, 638.558, 636.886, 644.608, 657.649, 667.189, 671.135, 670.066, 666.431, 660.913, 657.554, 611.357, 603.116, 597.29, 593.074, 591.076, 593.888, 598.453, 605.89, 614.635, 624.763, 595.148, 590.418, 585.572, 581.283, 598.812, 596.684, 595.724, 598.526, 601.988, 607.845, 604.25, 603.817, 605.156, 604.537, 604.92, 610.158, 610.064, 612.324, 617.57, 613.5, 611.152, 616.672, 605.777, 602.22, 602.625, 603.918, 611.012, 622.444, 612.691, 607.447, 605.567, 605.638, 608.348, 613.992, 605.218, 605.113, 607.154, 619.117, 606.637, 604.65, 604.922, 0.6073, 0.270728, -0.106898, 0.09434, 257.095, 195.772, -10.4737, 5.10698, -16.6012, 17.1437, -6.14346, 5.7516, 2.92354, -7.29661, 2.65638, -1.06257, -2.99393, -1.09573, -0.825471, -0.508018, 3.47347, 0.418945, -1.04376, -0.490257, -0.943466, -1.27823, 0.08106, -0.454684, 0.264939, -0.296957, -0.0416494, -0.00204564, 0.178071, -0.071195, -0.010364, 0.0447866, 0.0308692, -0.0100398, 0.0121935, -0.00302994, 0.4564, 0, 1.02, 0, 0, 0, 0, 0, 0.07497, 0, 0, 0.7171, 0.2657, 0.1864, 0, 0.1667, 0.04713, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0
2, 0.0333667, 0.987114, 1, 0.0747399, 0.103586, -0.991808, -0.134303, 0.0896355, -0.986878, 27.7051, 25.5935, 610.383, 0.263573, -0.107575, 0.0987482, 213.772, 212.859, 213.102, 214.217, 217.31, 222.922, 230.545, 240.532, 251.696, 262.166, 270.92, 278.787, 285.085, 289.667, 292.927, 295.689, 297.417, 223.92, 230.28, 238.934, 247.489, 254.856, 268.502, 276.324, 283.758, 290.505, 294.118, 260.926, 260.869, 260.812, 260.7, 249.999, 254.229, 258.588, 262.956, 266.754, 232.972, 238.111, 243.907, 248.314, 243.368, 237.551, 270.479, 275.722, 281.099, 284.733, 281.082, 275.775, 240.71, 247.727, 253.566, 257.335, 261.67, 266.259, 270.156, 265.656, 260.863, 256.326, 252.119, 246.678, 243.592, 252.89, 256.837, 261.145, 267.918, 260.997, 256.667, 252.673, 165.845, 177.483, 189.237, 200.759, 212.274, 222.889, 232.368, 240.265, 243.022, 241.458, 234.765, 225.965, 216.058, 205.122, 193.836, 182.456, 170.594, 161.492, 156.986, 156.448, 158.639, 162.228, 162.571, 159.81, 158.812, 160.57, 165.482, 171.255, 179.617, 187.969, 196.532, 199.762, 201.997, 203.787, 202.626, 201.077, 169.848, 167.605, 168.197, 171.823, 172.797, 172.472, 172.987, 169.843, 170.213, 172.841, 174.886, 174.636, 214.506, 212.925, 212.137, 213.606, 212.782, 214.225, 216.241, 220.943, 222.509, 222.682, 221.886, 219.608, 215.052, 215.605, 216.365, 216.147, 216.565, 216.986, 217.313, 216.467, -44.8575, -46.7839, -46.767, -45.1219, -39.7086, -29.7792, -16.3233, 0.904487, 19.8443, 38.0663, 54.1774, 68.9673, 80.6668, 88.7403, 94.045, 98.101, 100.591, -26.1566, -15.6003, -1.69438, 11.8249, 23.384, 45.0728, 57.8749, 70.5804, 82.6363, 90.0013, 33.1612, 32.8128, 32.4613, 32.0551, 15.9466, 22.6132, 29.495, 36.5973, 42.9001, -11.3718, -3.03892, 6.28056, 13.3939, 5.42075, -3.94385, 49.5164, 58.0198, 67.0006, 73.5483, 67.1063, 58.2137, 1.16548, 12.4629, 21.7571, 27.8194, 34.8504, 42.7251, 49.9829, 41.8568, 33.7479, 26.3288, 19.5461, 10.8173, 5.87154, 20.7755, 27.1311, 34.1864, 46.0261, 33.9171, 26.8369, 20.4149, -24.2096, -4.33787, 16.0596, 36.3293, 56.4814, 74.7863, 90.4067, 102.516, 106.928, 105.541, 95.9591, 81.7299, 64.5147, 44.8845, 24.5848, 4.32582, -16.4793, -30.1066, -36.936, -37.4438, -33.7292, -27.9739, -27.5627, -32.1691, -34.1754, -31.7919, -24.144, -13.8579, -0.602301, 12.4297, 25.6012, 31.5164, 34.9577, 37.7444, 36.0709, 33.7975, -16.4258, -19.9362, -18.9724, -13.1734, -11.5924, -12.1224, -11.3931, -16.4971, -15.9556, -11.7708, -8.35351, -8.72849, 56.654, 53.103, 51.5391, 53.9323, 52.7216, 55.6876, 60.068, 66.7988, 68.7614, 68.8325, 67.5563, 64.1601, 57.3013, 57.3844, 58.5984, 58.4413, 60.2813, 59.746, 60.081, 58.7443, 641.352, 646.404, 652, 656.277, 656.262, 653.893, 647.386, 637.907, 636.258, 643.984, 657.078, 666.789, 670.956, 670.008, 666.332, 660.592, 656.98, 609.993, 601.844, 596.182, 592.133, 590.282, 593.023, 597.49, 604.871, 613.572, 623.644, 594.259, 589.63, 584.904, 580.709, 598.063, 595.959, 595.029, 597.84, 601.31, 606.756, 603.167, 602.767, 604.145, 603.527, 603.877, 609.224, 609.071, 611.338, 616.562, 612.55, 610.199, 615.704, 604.827, 601.407, 601.814, 603.089, 610.159, 621.551, 611.809, 606.588, 604.759, 604.822, 607.455, 613.029, 604.388, 604.273, 606.287, 618.228, 605.76, 603.817, 604.083, 0.608182, 0.274647, -0.111567, 0.100343, 257.045, 195.511, -10.4342, 3.28955, -17.0885, 17.1074, -7.39892, 5.56144, 3.57718, -7.1677, 2.82112, -1.25761, -3.22695, -0.783114, -1.15886, -0.464717, 3.59359, 0.453592, -1.07635, -0.494199, -0.984352, -1.179, 0.129436, -0.288789, 0.355003, -0.199158, -0.0821446, -0.0264913, 0.219816, -0.0939502, -0.00901159, 0.0463518, 0.037937, -0.0105891, 0.0133221, -0.00337822, 0.44, 0, 1.006, 0, 0, 0, 0, 0, 0.09579, 0, 0.1289, 0.8953, 0.3139, 0.2219, 0, 0.0856, 0.06727, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0
3, 0.0667333, 0.987269, 1, 0.0747653, 0.10458, -0.991702, -0.134883, 0.0903066, -0.986738, 27.667, 25.4582, 610.628, 0.264572, -0.109338, 0.10126, 213.795, 212.848, 213.037, 214.09, 217.126, 222.695, 230.296, 240.298, 251.477, 261.962, 270.739, 278.641, 284.985, 289.611, 292.893, 295.674, 297.426, 223.97, 230.342, 238.991, 247.539, 254.895, 268.549, 276.375, 283.798, 290.532, 294.144, 260.949, 260.892, 260.832, 260.715, 249.972, 254.212, 258.576, 262.947, 266.749, 233.007, 238.156, 243.94, 248.34, 243.398, 237.596, 270.499, 275.744, 281.109, 284.739, 281.087, 275.794, 240.566, 247.638, 253.511, 257.303, 261.673, 266.277, 270.178, 265.66, 260.847, 256.276, 252.044, 246.568, 243.453, 252.821, 256.794, 261.135, 267.948, 260.982, 256.619, 252.597, 165.728, 177.33, 189.045, 200.532, 212.032, 222.656, 232.168, 240.138, 242.949, 241.413, 234.739, 225.946, 216.036, 205.078, 193.765, 182.367, 170.486, 161.405, 156.926, 156.41, 158.606, 162.188, 162.544, 159.793, 158.809, 160.577, 165.484, 171.231, 179.568, 187.897, 196.439, 199.646, 201.895, 203.695, 202.534, 200.997, 169.79, 167.571, 168.165, 171.773, 172.737, 172.407, 172.963, 169.847, 170.222, 172.839, 174.867, 174.613, 214.292, 212.75, 211.997, 213.475, 212.661, 214.087, 216.085, 220.818, 222.4, 222.565, 221.755, 219.441, 214.851, 215.456, 216.231, 216.019, 216.409, 216.894, 217.212, 216.35, -44.8126, -46.7942, -46.8691, -45.3359, -40.0288, -30.1802, -16.7583, 0.50647, 19.4821, 37.7345, 53.8896, 68.7479, 80.5419, 88.7041, 94.0535, 98.1454, 100.68, -26.081, -15.504, -1.60413, 11.9097, 23.4572, 45.1689, 57.9852, 70.6814, 82.7226, 90.0865, 33.2119, 32.8648, 32.5104, 32.0963, 15.9114, 22.596, 29.4907, 36.6026, 42.9165, -11.3177, -2.9674, 6.33524, 13.4423, 5.47026, -3.87315, 49.5705, 58.0823, 67.0481, 73.5904, 67.1449, 58.2692, 0.930239, 12.3246, 21.6781, 27.7811, 34.8722, 42.7789, 50.0522, 41.8881, 33.7356, 26.2581, 19.4332, 10.6437, 5.64839, 20.6728, 27.0735, 34.1857, 46.1072, 33.9093, 26.7712, 20.3008, -24.406, -4.60164, 15.7228, 35.9268, 56.0552, 74.3909, 90.0916, 102.343, 106.855, 105.516, 95.9655, 81.7451, 64.5185, 44.8388, 24.4773, 4.17214, -16.6799, -30.2541, -37.0408, -37.5164, -33.7962, -28.0515, -27.6173, -32.2119, -34.1979, -31.796, -24.1517, -13.9024, -0.679564, 12.3244, 25.472, 31.346, 34.8121, 37.6166, 35.9438, 33.6865, -16.525, -19.9981, -19.0296, -13.259, -11.693, -12.2314, -11.4381, -16.4982, -15.9478, -11.7794, -8.38853, -8.76938, 56.3315, 52.8461, 51.338, 53.7465, 52.5515, 55.4931, 59.8492, 66.6322, 68.6135, 68.6708, 67.371, 63.9188, 57.003, 57.1681, 58.4062, 58.2595, 60.0645, 59.6236, 59.9431, 58.5811, 641.289, 646.279, 651.847, 656.167, 656.245, 653.995, 647.605, 638.17, 636.556, 644.303, 657.429, 667.181, 671.399, 670.493, 666.82, 661.076, 657.455, 610.129, 602, 596.377, 592.378, 590.57, 593.305, 597.78, 605.171, 613.883, 623.942, 594.518, 589.91, 585.212, 581.041, 598.332, 596.239, 595.33, 598.162, 601.645, 606.919, 603.355, 602.991, 604.388, 603.732, 604.049, 609.502, 609.354, 611.626, 616.826, 612.827, 610.471, 616.005, 605.101, 601.682, 602.087, 603.376, 610.497, 621.966, 612.156, 606.839, 604.994, 605.056, 607.733, 613.36, 604.638, 604.527, 606.55, 618.65, 606.029, 604.076, 604.343, 0.607925, 0.275674, -0.113752, 0.102935, 257.013, 195.42, -10.4654, 2.66079, -16.6813, 16.6158, -7.74772, 5.5022, 3.39109, -7.33204, 2.74392, -1.24376, -3.3798, -0.711487, -1.2678, -0.442253, 3.60227, 0.426294, -1.11823, -0.54281, -1.02594, -1.24397, 0.0950777, -0.291651, 0.359486, -0.197298, -0.0843589, -0.0583203, 0.226744, -0.0940455, -0.00924156, 0.0468703, 0.0370076, -0.0084907, 0.0147077, -0.00571418, 0.413, 0, 0.9956, 0, 0, 0, 0, 0, 0.0916, 0, 0.1372, 1.041, 0.3515, 0.2462, 0, 0.03004, 0.06435, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0
4, 0.1001, 0.987534, 1, 0.0747974, 0.104965, -0.991659, -0.134846, 0.0906329, -0.986713, 27.6197, 25.4139, 610.544, 0.265121, -0.109012, 0.101509, 213.736, 212.794, 212.989, 214.046, 217.084, 222.652, 230.254, 240.256, 251.439, 261.933, 270.721, 278.634, 284.979, 289.603, 292.883, 295.672, 297.438, 223.925, 230.29, 238.947, 247.502, 254.869, 268.532, 276.366, 283.797, 290.535, 294.139, 260.924, 260.864, 260.8, 260.677, 249.948, 254.182, 258.542, 262.91, 266.71, 232.992, 238.138, 243.922, 248.317, 243.378, 237.576, 270.481, 275.725, 281.089, 284.716, 281.064, 275.771, 240.583, 247.643, 253.493, 257.267, 261.62, 266.207, 270.109, 265.598, 260.805, 256.254, 252.043, 246.588, 243.467, 252.805, 256.76, 261.084, 267.881, 260.94, 256.596, 252.593, 165.636, 177.241, 188.957, 200.45, 211.957, 222.591, 232.112, 240.095, 242.911, 241.375, 234.701, 225.909, 215.993, 205.033, 193.718, 182.323, 170.439, 161.418, 156.928, 156.406, 158.606, 162.191, 162.552, 159.809, 158.828, 160.603, 165.518, 171.226, 179.567, 187.901, 196.447, 199.636, 201.888, 203.689, 202.528, 200.99, 169.769, 167.551, 168.146, 171.753, 172.722, 172.391, 172.948, 169.837, 170.215, 172.831, 174.861, 174.605, 214.275, 212.75, 212, 213.475, 212.663, 214.082, 216.065, 220.761, 222.32, 222.481, 221.674, 219.384, 214.832, 215.448, 216.221, 216.009, 216.388, 216.831, 217.147, 216.288, -44.9175, -46.8913, -46.9545, -45.4132, -40.1014, -30.2544, -16.8301, 0.436314, 19.4172, 37.684, 53.8591, 68.7372, 80.5342, 88.6919, 94.0392, 98.1403, 100.694, -26.153, -15.5858, -1.67499, 11.8489, 23.4128, 45.1348, 57.9615, 70.6675, 82.7129, 90.0676, 33.1684, 32.8159, 32.4549, 32.0345, 15.8714, 22.5472, 29.4338, 36.539, 42.8481, -11.3401, -2.99487, 6.30629, 13.4021, 5.43832, -3.90465, 49.5358, 58.0423, 67.0057, 73.5427, 67.0988, 58.2256, 0.957519, 12.3325, 21.6488, 27.7218, 34.7846, 42.661, 49.9322, 41.778, 33.6602, 26.2171, 19.4269, 10.6744, 5.6704, 20.6457, 27.0158, 34.0993, 45.9889, 33.8338, 26.7288, 20.2914, -24.5652, -4.75603, 15.5712, 35.7831, 55.9233, 74.2758, 89.9926, 102.266, 106.788, 105.45, 95.9012, 81.6813, 64.445, 44.7604, 24.3938, 4.09425, -16.7614, -30.2327, -37.035, -37.5178, -33.7904, -28.0416, -27.6003, -32.1816, -34.162, -31.7489, -24.0923, -13.9079, -0.680827, 12.3284, 25.4805, 31.3272, 34.7971, 37.6029, 35.9304, 33.6714, -16.5567, -20.0269, -19.058, -13.2907, -11.7162, -12.2557, -11.46, -16.5121, -15.9571, -11.7901, -8.39735, -8.78104, 56.2952, 52.8413, 51.3419, 53.745, 52.5521, 55.4804, 59.8086, 66.5242, 68.468, 68.5218, 67.227, 63.8134, 56.9637, 57.1515, 58.3872, 58.2381, 60.021, 59.5095, 59.8281, 58.47, 641.338, 646.334, 651.884, 656.169, 656.232, 653.98, 647.589, 638.148, 636.545, 644.299, 657.447, 667.201, 671.434, 670.516, 666.839, 661.057, 657.411, 610.115, 601.945, 596.302, 592.302, 590.477, 593.208, 597.684, 605.071, 613.784, 623.866, 594.431, 589.83, 585.137, 580.974, 598.267, 596.179, 595.269, 598.093, 601.57, 606.841, 603.279, 602.91, 604.31, 603.657, 603.979, 609.426, 609.263, 611.536, 616.741, 612.749, 610.392, 615.919, 605.05, 601.657, 602.066, 603.341, 610.442, 621.887, 612.024, 606.706, 604.872, 604.939, 607.613, 613.272, 604.595, 604.488, 606.501, 618.547, 605.911, 603.964, 604.235, 0.607982, 0.276178, -0.113404, 0.10318, 256.986, 195.395, -10.0123, 2.69812, -16.8992, 16.504, -7.77804, 5.62087, 3.43327, -7.4345, 2.83524, -1.35939, -3.5088, -0.700284, -1.26987, -0.498442, 3.6639, 0.368157, -1.09969, -0.516329, -1.02124, -1.19448, 0.101131, -0.276093, 0.376748, -0.209845, -0.0719457, -0.0545683, 0.233949, -0.0987867, -0.00942656, 0.0471039, 0.0364399, -0.00959889, 0.01495, -0.00703288, 0.3891, 0, 0.8884, 0, 0, 0, 0, 0, 0.08927, 0, 0.1397, 1.116, 0.3798, 0.2807, 0, 0, 0.0479, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0
5, 0.133467, 0.988279, 1, 0.0755848, 0.105089, -0.991586, -0.134891, 0.0913461, -0.986641, 27.5138, 25.3898, 610.263, 0.263152, -0.111689, 0.0996891, 213.51, 212.602, 212.816, 213.881, 216.924, 222.521, 230.194, 240.267, 251.47, 261.948, 270.71, 278.613, 284.96, 289.58, 292.839, 295.611, 297.37, 223.663, 230.021, 238.716, 247.316, 254.726, 268.4, 276.25, 283.701, 290.459, 294.089, 260.797, 260.774, 260.744, 260.654, 249.914, 254.16, 258.529, 262.887, 266.683, 232.785, 237.94, 243.738, 248.157, 243.209, 237.396, 270.394, 275.64, 281.01, 284.655, 280.999, 275.699, 240.626, 247.695, 253.523, 257.289, 261.628, 266.201, 270.108, 265.623, 260.86, 256.321, 252.124, 246.675, 243.525, 252.84, 256.786, 261.097, 267.884, 260.97, 256.64, 252.645, 165.8, 177.362, 189.025, 200.469, 211.933, 222.542, 232.052, 240.045, 242.857, 241.304, 234.645, 225.889, 215.99, 205.021, 193.672, 182.249, 170.351, 161.554, 157.027, 156.49, 158.684, 162.268, 162.597, 159.823, 158.813, 160.572, 165.491, 171.299, 179.612, 187.919, 196.44, 199.659, 201.895, 203.678, 202.509, 200.972, 169.868, 167.652, 168.23, 171.824, 172.808, 172.49, 172.973, 169.848, 170.213, 172.809, 174.855, 174.619, 214.295, 212.759, 211.99, 213.451, 212.628, 214.037, 216.002, 220.651, 222.2, 222.367, 221.578, 219.331, 214.835, 215.438, 216.198, 215.977, 216.321, 216.723, 217.045, 216.201, -45.2897, -47.2, -47.2271, -45.6729, -40.3598, -30.4663, -16.9245, 0.454554, 19.4597, 37.6939, 53.8265, 68.6984, 80.5196, 88.686, 94.0097, 98.0895, 100.629, -26.5774, -16.0158, -2.042, 11.5529, 23.1817, 44.9107, 57.7616, 70.5019, 82.588, 89.9947, 32.958, 32.6643, 32.3564, 31.986, 15.808, 22.503, 29.4014, 36.4892, 42.7873, -11.6736, -3.31315, 6.0084, 13.1432, 5.1656, -4.19403, 49.3885, 57.9023, 66.8793, 73.4462, 66.9939, 58.104, 1.0282, 12.4067, 21.6826, 27.7406, 34.7771, 42.6276, 49.9037, 41.7912, 33.7243, 26.3069, 19.5429, 10.8078, 5.75979, 20.688, 27.0424, 34.0997, 45.9657, 33.8585, 26.7815, 20.361, -24.2782, -4.54381, 15.6789, 35.7939, 55.8505, 74.1509, 89.8391, 102.123, 106.642, 105.286, 95.7802, 81.6438, 64.4551, 44.7564, 24.3247, 3.96707, -16.9247, -30.0086, -36.87, -37.3757, -33.6596, -27.914, -27.5204, -32.1507, -34.1802, -31.7989, -24.1404, -13.7894, -0.610545, 12.352, 25.4589, 31.3476, 34.7949, 37.5711, 35.8862, 33.6293, -16.3935, -19.8623, -18.9202, -13.1738, -11.5759, -12.0945, -11.4187, -16.493, -15.9607, -11.8278, -8.40656, -8.75845, 56.2856, 52.8197, 51.2937, 53.6735, 52.4637, 55.375, 59.6742, 66.3017, 68.224, 68.288, 67.021, 63.679, 56.9277, 57.0982, 58.314, 58.1505, 59.8743, 59.2948, 59.6229, 58.2887, 641.131, 646.036, 651.502, 655.747, 655.863, 653.621, 647.226, 637.785, 636.216, 644.047, 657.285, 667.183, 671.597, 670.785, 667.191, 661.439, 657.767, 610.069, 601.855, 596.176, 592.16, 590.318, 593.02, 597.531, 604.978, 613.771, 623.94, 594.27, 589.646, 584.928, 580.739, 597.968, 595.93, 595.038, 597.866, 601.335, 606.761, 603.192, 602.822, 604.215, 603.564, 603.889, 609.348, 609.236, 611.555, 616.779, 612.757, 610.359, 615.463, 604.64, 601.284, 601.709, 602.984, 610.096, 621.567, 611.618, 606.257, 604.431, 604.476, 607.152, 612.826, 604.209, 604.12, 606.128, 618.179, 605.491, 603.546, 603.809, 0.608179, 0.274311, -0.116658, 0.101474, 256.926, 195.393, -8.61374, 2.02218, -17.069, 16.0557, -7.76682, 5.40116, 3.23789, -7.28264, 2.90012, -1.56914, -3.55554, -0.779794, -1.25464, -0.47648, 3.75704, 0.243855, -1.23713, -0.527583, -1.08384, -1.05725, 0.0155694, -0.248103, 0.403679, -0.235619, -0.082612, -0.0564669, 0.246661, -0.0917931, -0.0129158, 0.0442218, 0.0354816, -0.0133499, 0.0136533, -0.00543973, 0.3317, 0.01861, 0.8261, 0, 0, 0, 0, 0.0638, 0.1246, 0, 0.1244, 1.17, 0.4237, 0.3268, 0, 0, 0.04887, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0
